ALCAR	https://www.morningstar.com/stocks/xpar/alcar/valuation
CARM	https://www.morningstar.com/stocks/xpar/carm/valuation
CARP	https://www.morningstar.com/stocks/xpar/carp/valuation
CA	https://www.morningstar.com/stocks/xpar/ca/valuation
CO	https://www.morningstar.com/stocks/xpar/co/valuation
CAS	https://www.morningstar.com/stocks/xpar/cas/valuation
CATG	https://www.morningstar.com/stocks/xpar/catg/valuation
CTRG	https://www.morningstar.com/stocks/xpar/ctrg/valuation
CATR	https://www.morningstar.com/stocks/xpar/catr/valuation
CBOT	https://www.morningstar.com/stocks/xpar/cbot/valuation

MLCEC	https://www.morningstar.com/stocks/xpar/mlcec/valuation
CGM	https://www.morningstar.com/stocks/xpar/cgm/valuation
ALCLS	https://www.morningstar.com/stocks/xpar/alcls/valuation
CYAD	https://www.morningstar.com/stocks/xbru/cyad/valuation
CENER	https://www.morningstar.com/stocks/xbru/cener/valuation
ALPCV	https://www.morningstar.com/stocks/xpar/alpcv/valuation
ALCES	https://www.morningstar.com/stocks/xpar/alces/valuation
MLCSA	https://www.morningstar.com/stocks/xpar/mlcsa/valuation
MLCSB	https://www.morningstar.com/stocks/xpar/mlcsb/valuation
CFEB	https://www.morningstar.com/stocks/xbru/cfeb/valuation
CFI	https://www.morningstar.com/stocks/xpar/cfi/valuation
MLCFM	https://www.morningstar.com/stocks/xpar/mlcfm/valuation
CGG	https://www.morningstar.com/stocks/xpar/cgg/valuation
CGGBS	https://www.morningstar.com/stocks/xpar/cggbs/valuation
CGGBT	https://www.morningstar.com/stocks/xpar/cggbt/valuation
MLCFD	https://www.morningstar.com/stocks/xpar/mlcfd/valuation
MLCVG	https://www.morningstar.com/stocks/xpar/mlcvg/valuation


CRI	https://www.morningstar.com/stocks/xpar/cri/valuation
CHSR	https://www.morningstar.com/stocks/xpar/chsr/valuation
MLCHE	https://www.morningstar.com/stocks/xpar/mlche/valuation
CHTEX	https://www.morningstar.com/stocks/xbru/chtex/valuation
MLTV	https://www.morningstar.com/stocks/xbru/mltv/valuation
CDI	https://www.morningstar.com/stocks/xpar/cdi/valuation

CIBBS	https://www.morningstar.com/stocks/xpar/cibbs/valuation
CIB	https://www.morningstar.com/stocks/xpar/cib/valuation
COMB	https://www.morningstar.com/stocks/xbru/comb/valuation
MLCMB	https://www.morningstar.com/stocks/xpar/mlcmb/valuation

MLCIO	https://www.morningstar.com/stocks/xpar/mlcio/valuation
CIRCA	https://www.morningstar.com/stocks/xosl/circa/valuation
